date,text,hash_tags
2020-10-09,"...today that they foiled a dangerous plot against the Governor of Michigan. Rather than say thank you, she calls me a White Supremacist—while Biden and Democrats refuse to condemn Antifa, Anarchists, Looters and Mobs that burn down Democrat run cities...1.42.710.9",
2020-10-09,"...I do not tolerate ANY extreme violence. Defending ALL Americans, even those who oppose and attack me, is what I will always do as your President! Governor Whitmer—open up your state, open up your schools, and open up your churches!2.43.313.2",
2020-10-09,"I will save your a Second Amendment, Virginia. He is going to take it away. Vote Trump! NBC12 WWBT Richmond“We work very hard in Virginia. We know that voting is the foundation of democracy. So I encourage everybody to vote.""  https://nbc12.com/2020/10/07/gov-northam-talks-covid-elections-with-nbc/…1.427.7",
2020-10-09,"Nick has my Complete and Total Endorsement. A warrior for Virginia and the USA! Big on protecting your Second Amendment! Nick FreitasUS House candidate, VA-7We need all hands on deck to flip . Text FREITAS to 484848 to join the fight and send Spanberger packing in November!3.41.14.1",['#VA07']
2020-10-09,"If a Republican LIED like Biden and Harris do, constantly, the Lamestream Media would be calling them out at a level never recorded before. For one year they called for No Fracking and big Tax Increases. Now they each say opposite. Fake News is working overtime!3.3519.8",
2020-10-09,Looking forward to speaking with the Great Rush and guests! Jack PosobiecBREAKING: President Trump to host the Rush Limbaugh Show tomorrow as a Virtual MAGA Rally  12.17.7,
2020-10-09,"Great honor to have the endorsement of the Governor of Puerto Rico, Wanda Vázquez Garced. As I have always said, Donald J. Trump is the best thing to ever happen to the people of Puerto Rico. The drug manufacturers are now coming back. Biden ended that program! 1.3312",
2020-10-09,"The Great Commonwealth of Pennsylvania would absolutely die without the jobs and dollars brought in by Fracking. Massive numbers! Now Biden & Harris, after Radical Left Dem Primaries, are trying to change their stance. Pennsylvania wants Energy and Second Amendment!1.42.59.5",
2020-10-09,Crazy Nancy is the one who should be under observation. They don’t call her Crazy for nothing! samanthamarikaNancy Pelosi’s comment about the 25th amendment just tells you that the Democrats are already plotting to get Trump out once he wins...1.72.89.9,
2020-10-09,"Joe Biden has no plan for Coronavirus - ALL TALK! He was a disaster in his handling of H1N1 Swine Flu. He didn’t have a clue, with his own Chief of Staff so saying. If he were in charge, perhaps 2.2 million people would have died from this much more lethal disease!33.514.4",
2020-10-09,"Biden will Shutdown the Economy at the tip of a hat, raise your Taxes, knock out your Second Amendment and Defund, or close, your Police. The Suburbs would be next, get ready. Also, and incredibly, PACK THE UNITED STATES SUPREME COURT. This is not what the USA wants!!!  .74.617.3",['#MAGA2']
2020-10-10,"I was honored to receive the first ever Presidential Endorsement from the Florida Police Chiefs Association. Thank you, I will NEVER let you down!  .9 0:05 / 1:40Florida GOP 1.83.915.3",['#LESM311']
2020-10-10,"., the Never Trumper next debate moderator, got caught cold. Pulled out the old, “I’ve been hacked”, line. That never works. His bosses are furious at him as he’s lost all credibility!1.44.315.5",
2020-10-10,Covid Relief Negotiations are moving along. Go Big!2.13.217.8,
2020-10-10,Crazy Nancy Pelosi is looking at the 25th Amendment in order to replace Joe Biden with Kamala Harris. The Dems want that to happen fast because Sleepy Joe is out of it!!!4.56.924.3,
2020-10-10,Thank you . So true! Senator Bob Dole6.61.97.4,
2020-10-10,Documents reveal that General Flynn was entrapped! 2.45.518.4,
2020-10-10,"Steve Scully, the second Debate Moderator, is a Never Trumper, just like the son of the great Mike Wallace. Fix!!!2.53.715",
2020-10-10,"Breaking News: 50,000 OHIO VOTERS getting WRONG ABSENTEE BALLOTS. Out of control. A Rigged Election!!!3.88.528.3",
2020-10-10,Will be doing show with  at 12:00 P.M. TALK RADIO.  ENJOY!!!1.51.78.6,
2020-10-10,Just got a briefing on Hurricane Delta rushing toward Louisiana and Mississippi.  is there and ready!!!5.41.57.9,
2020-10-11,.  “The Trump 2016 Victory was the most shocking political development of my lifetime.” That’s only because you got it  so wrong. This time there is far more ENTHUSIASM even than 2016. Winning many States much more easily than people understand. BIG CROWDS!!!1.52.610.7,
2020-10-11,"FDR’s own party told him you cannot PACK the United States Supreme Court, it would permanently destroy the Court.  But now the Radical Left Democrats are pushing Biden to do this. He has zero chance against them!1.92.910.3",
2020-10-11,"Yvette Herrell () is a proven fighter for New Mexico! She strongly supports our Brave Law Enforcement, Life and the Second Amendment. Strong on the Border and Trade, Yvette has my Complete and Total Endorsement!  - Conservatives’  fundraising technologyWinRed - Our technology changes how conservative & center-right groups fundraise online. Join now to start winning in 2020!secure.winred.com2.113.4","['#NM02WinRed', '#1']"
2020-10-11,"As the 1st President to formally recognize the issue of Missing & Murdered Native Americans, today, I was proud to sign Savanna’s Act & the Not Invisible Act. We have also provided $295 Million to support public safety & crime victims. Forgotten NO MORE! .25.320.3",['#OperationLadyJustice1']
2020-10-11,"We need Tiffany Shedd () in Congress to fight for the people of Arizona! She will be a tremendous ally and advocate for Arizona’s Farmers, the Second Amendment and the Border. Tiffany has my Complete and Total Endorsement!  Tiffany SheddDonate today and show your support!secure.winred.com1.61.13.8",['#AZ01Support']
2020-10-11,"Congratulations to former President , a hero, former recipient of the Presidential Medal of Freedom and an ally of our Country in the fight against CASTRO-CHAVISMO! I will always stand with our Colombian friends!9.53.813.3",
2020-10-11,"We need  in Congress to fight for the people of South Carolina! Strong on the Military, Law Enforcement and our Veterans, Nancy has been with me and our America First agenda since the beginning! Nancy has my Complete and Total Endorsement!  Mace for CongressThank you for your support!secure.winred.com2.41.34.7",['#SC01Nancy']
2020-10-11,"Joe Biden is a PUPPET of CASTRO-CHAVISTAS like Crazy Bernie, AOC and Castro-lover Karen Bass. Biden is supported by socialist Gustavo Petro, a major LOSER and former M-19 guerrilla leader. Biden is weak on socialism and will betray Colombia. I stand with you!5721.9",
2020-10-12,"See you in Sanford, Florida, tonight for a Big Rally. Covered Live on ,  and . Enjoy!!!9.728",
2020-10-12,"Maxine Waters has long been considered “the most corrupt person in Congress”. Only habit keeps her there. Vote for Joe E. Collins lll and get this long time CROOK, Maxine Waters, out of office!!! Joe E. Collins III For Congress CA-43US House candidate, CA-43A huge THANK YOU for 1 million views & all the people who shared the video.After 44 years of nothing being done, it’s time to RETIRE Maxine Waters to her mansion! Help me do it  https://secure.winred.com/joe-collins-for-congress/mansionmaxine…3.725.6",
2020-10-12,SO MUCH FAKE NEWS! The Lamestream Media has gone absolutely insane because they realize we are winning BIG in all of the polls that matter. They write or show one false story after another. They are truly sick people. VOTE!!!1.32.48.9,
2020-10-12,"The FBI and Law Enforcement must focus their energy on ANTIFA and the Radical Left, those who have spent the summer trying to burn down poorly run Democrat Cities throughout the USA!9.82.49.1",
2020-10-12,"Record 96% Approval Rating in the Republican Party. 53% Approval Rating Overall. Record 56% “Better Off Now” than 4 Years Ago (Gallup) during the Obama/Sleepy Joe Biden Administration, even as we round the turn on the China Plague. Thank you. Next year will be the BEST EVER!!!3.34.418.2",
2020-10-12,Save your 2nd Amendment. Vote Trump! Kerri O'Brien7.81.45.3,
2020-10-12,"Remember, Stock Market at an All Time High, and going up. 401k’s at RECORD. With Sleepy Joe comes Tax Increases, jobs losses and DEPRESSION like never seen before!!! VOTE!!!1.12.18.8",
2020-10-12,"Stock Market Up Big. Do I get no credit for this? Never even mentioned by the Fake News. A New Record for Stocks and Jobs Growth. Remember, “it’s the Economy Stupid”.  VOTE!!!22.410.6",
2020-10-12,"People don’t remember the chaos, hatred & discord that we all went through during the 8 years of Obama/Biden. St. Louis, Oakland, Baltimore, and so many other places,  were a complete & total disaster. I wouldn’t be in the beautiful White House if it weren’t for Sleepy Joe, etc.3.73.915.3",
2020-10-12,"These are Biden fools. ANTIFA RADICALS. Get them FBI, and get them now!      .  51.65.3",
2020-10-12,"The Fake News, , MSDNC, the failing , and the rest, are working overtime spewing every lie in the book to make sure they can demean and disparage, at the highest level possible, to try and win an election for a man who is totally unqualified to be your President, S.J.2.73.613.1",
2020-10-12,"This Tweet violated the Twitter Rules about spreading misleading and potentially harmful information related to COVID-19. However, Twitter has determined that it may be in the public’s interest for the Tweet to remain accessible.  ",
2020-10-12,"Biden evades “Court Packing” question.   Because his puppet masters are willing to destroy the U.S. Supreme Court. Don’t let this, and so many other really bad things, happen. VOTE!2.1311.1",
2020-10-12,"In 2016, the ABC News/Washington Post Poll was such a complete disaster that these two Fake News Organizations changed the numbers prior to the Election. Now these haters are trying the same thing, though on a lesser scale, again. Will have a bigger win than even 2016!9.72.38.9",
2020-10-12,"They are indeed Dr. Fauci’s own words. We have done a “phenomenal” job, according to certain governors. Many people agree...And now come the Vaccines & Cures, long ahead of projections! Allan SmithTrump campaign spox Tim Murtaugh responds: “These are Dr. Fauci’s own words. The video is from a nationally broadcast television interview in which Dr. Fauci was praising the work of the Trump administration. The words spoken are accurate, and directly from Dr. Fauci’s mouth.”  1.826.3",
2020-10-13,"Actually, Tony’s pitching arm is far more accurate than his prognostications. “No problem, no masks”. WHO no longer likes Lockdowns - just came out against. Trump was right. We saved 2,000,000 USA lives!!! Pat St. Claire""Fauci's quote is from an interview with Fox News in March. ... Fauci praised the White House coronavirus task force's round-the-clock effort to respond to the pandemic, which he says included numerous White House meetings and late-night phone calls.""https://cnn.com/2020/10/11/politics/fauci-trump-campaign-ad-out-of-context/index.html…  1.91.95.5",
2020-10-13,"We love the people of Lake Charles, Louisiana. You’ve been hit hard , and often, but your Federal Government is there to help. It will all work out, and FAST!!! 4.11.36.7",
2020-10-13,"Mitt can’t be thrilled about this! Joe also said yesterday he’s running for the U.S. Senate (again) and totally forgot where he was (wrong State!). Joe has never been a nice or kind guy, so it’s easier to find this obvious & rapidly getting worse “dementia” unacceptable for USA! Mark R. LevinThere Joe goes againhttps://thepostmillennial.com/watch-joe-biden-cant-remember-mitt-romneys-name…2.78.73",
2020-10-13,“The Radical Left is trying hard to undermine the Christopher Columbus legacy. A great Italian opened new chapter in history of humanity by discovering the Americas”.    Not on my watch!22.811.3,
2020-10-13,"Congratulations Dan. You, Breitbart and others have decimated the business at Drudge. It’s gone the way of the , ratings down 70%. People want the TRUTH! Drudge Report sold out, suffered a massive “nervous breakdown”. Happening  also??? Dan BonginoDump Drudge, it’s a non-stop hysteria machine. Use http://BonginoReport.com for your news, and the leave the hysteria for the panic merchants.3.71.86.7",
2020-10-13,"....Much of the money we have spent is on our ground game, said to be the best ever put together. I’ll let you know how good it is on November 3rd. Very expensive to do, but opportunity could be BIG! I will spend additional money if we are not spending enough!4.11.26",
2020-10-13,"California hired a pure Sleepy Joe Democrat firm to count and “harvest” votes. No way Republicans get a fair shake. Lawyers, get started!!!   California is in big trouble. Vote Trump and watch the greatest comeback of them all!!! Also, New York and Illinois - go for it!8.72.26.9",
2020-10-13,GOP raises over 1 Billion Dollars through  since recent founding. November 3rd. The most important Election in the History of our Country!!!4.71.77.2,
2020-10-13,"Republicans will be providing far better Healthcare than the Democrats, at a far lower cost...And will always protect people with Pre-existing conditions!!!!5.75.120.7",
2020-10-13,Thank you Greg. You got their Hoax right from the beginning! Greg Gutfeld ShowWATCH: Greg's latest monologue. .75.6,['#Gutfeld3천1']
2020-10-13,". allows more negative ads on me than practically all of the other networks combined. Not like the old days, but we will win even bigger than 2016. Roger Ailes was the GREATEST!1.72.18.6",
2020-10-13,"Great Florida Rally tonight. Big crowd, lot of enthusiasm (you win races with enthusiasm). Just got back. Tomorrow night it’s off to Pennsylvania and another BIG crowd. We are winning. Economy is starting to boom. Good timing!!!1.12.814.1",
2020-10-13,"Getting ready to land in Florida. BIG CROWD! Live on various networks: , ,  and others!!!11.36.9",
2020-10-13,STOCK MARKET UP ANOTHER 300 POINTS - GREATEST LEADING INDICATOR OF THEM ALL!!! DON’T RUIN IT WITH SLEEPY JOE!!!1.82.813.1,
2020-10-13,Republicans must state loudly and clearly that WE are going to provide much better Healthcare at a much lower cost. Get the word out! Will always protect pre-existing conditions!!!3.94.314,
2020-10-13,The Economy is about ready to go through the roof. Stock Market ready to break ALL-TIME RECORD. 401k’s incredible. New Jobs Record. Remember all of this when you VOTE. Sleepy Joe wants to quadruple your Taxes. Depression!!! Don’t let it happen! .32.38.1,['#MAGA1']
2020-10-13,Almost nobody showed up to the Sleepy Joe Biden “Rally” in Ohio. The reporting and polls are a Media Con Job - Fake News. We have far more support and enthusiasm than even in 2016. November 3rd. will be a great day for America!!!  .52.710.8,['#MAGA1']
2020-10-13,"I keep reading Fake News stories that my campaign is running low on money. Not true, & if it were so, I would put up money myself. The fact is that we have much more money than we had 4 years ago, where we spent much less money than Crooked Hillary, and still easily won, 306-223!1.32.711.8",
2020-10-13,"Biden losing big in Florida. Only Fake Polls show otherwise! Bad for Healthcare. Thinks he’s running for the Senate. Forgot Mitt Romney’s name, and where he was!1.12.510.8",
2020-10-13,"“I’m running as a proud Democrat, for the Senate”. Sleepy Joe Biden today. It’s only going to get worse. It is not sustainable for our County - China will own us!!!!1.63.614.8",
2020-10-14,Vote for Trump. Save your 2nd Amendment! WAVY TV 10A lawsuit seeking to extend Virginia’s voter registration deadline was filed Tuesday night after the state’s Department of Election’s online portal was shut down for more than five hours on the last day to register to vote.https://bit.ly/2SSdWxY9.21.66.9,
2020-10-14,Great night in Pennsylvania. Big and Enthusiastic Crowd. Will be back soon. VOTE!!!1.42.716.5,
2020-10-14,"Virginia, VOTE for President Trump and save your under siege 2nd Amendment. WSLS 10JUST IN: Virginia voting rights groups have filed a lawsuit to extend the voter registration period. https://wsls.com/news/2020/10/14/advocates-file-lawsuit-against-virginia-department-of-elections-after-online-voter-registration-shutdown/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wsls10…4.81.25",
2020-10-14,"This election is a simple choice: If Biden Wins, China Wins. When WE Win, YOU WIN, Pennsylvania WINS, and America WINS!Team Trump (Text VOTE to 88022) 9.21.87.2",
2020-10-14,"One of the most important issues for Pennsylvania is the survival of your fracking industry. Joe Biden has repeatedly pledged to abolish fracking. When asked about fracking, Biden said he would “make sure it’s ELIMINATED!” With me, you’re going to FRACK!Team Trump (Text VOTE to 88022) 4.51.14.3",
2020-10-14,"You mean only Democrats are allowed to do this? But haven’t the Dems been doing this for years? See you in court. Fight hard Republicans! Sarah Parvini (سارا)California’s attorney general and chief elections officer demanded GOP campaign officials stop using private ballot collection containers marked as “official” drop-boxes, saying the boxes that have appeared in communities across the state are illegal https://latimes.com/california/story/2020-10-12/california-gop-republicans-under-fire-unofficial-ballot-dropboxes-orange-county…  6.61.64.9",
2020-10-14,"Fight hard Republicans. They have been taking advantage of the system for years! Sarah Parvini (سارا)California’s attorney general and chief elections officer demanded GOP campaign officials stop using private ballot collection containers marked as “official” drop-boxes, saying the boxes that have appeared in communities across the state are illegal https://latimes.com/california/story/2020-10-12/california-gop-republicans-under-fire-unofficial-ballot-dropboxes-orange-county…  11.96.4",
2020-10-14,"Watch , , . Just arrived in Pennsylvania. Enjoy!8.81.57.8",
2020-10-14,"How dare failed Presidential Candidate (1% and falling!)  make false charges and statements about me in addressing Judge Barrett. Illegally, never even lived in Newark when he was Mayor. Guy is a total loser! I want better Healthcare for far less money, always.....1.42.710.7",
2020-10-14,"....protecting people with Pre-existing conditions. He has done nothing on Healthcare, cost or otherwise, or virtually anything else. An empty suit!!!7.11.57.1",
2020-10-14,"Getting ready to land in Johnstown, Pennsylvania. Big crowd. See you soon!!!1.11.913.2",
2020-10-14,"Georgia, this is your chance to MAKE AMERICA GREAT AGAIN. We have been strong for our Military, Vets, 2nd Amendment, and ALL. VOTE NOW!23.517.4",
2020-10-15,"Just left the White House, on my way to the Great State of Iowa!GIF1.3210.9",
2020-10-15,Congratulations to the  for having exposed the massive corruption surrounding Sleepy Joe Biden and our Country. He’s always been a corrupt politician. Disgraceful!27.426.5,
2020-10-15,"Nancy Pelosi couldn’t care less about the American People or the great American Worker. She should approve needed STIMULUS now. Most other Dems agree. Republicans are ready to go, I am ready to sign!!!1.13.513.5",
2020-10-15,"I’ve gone through years of a Fake, Illegal, and Totally Discredited Witch-Hunt, and now it’s revealed that it was a Hoax by the “other side”, which must pay a price for what they did. Think of where we’d be now without Fake & Fraudulent stories every night, for years!!!1.94.916.7",
2020-10-15,Nobody has ever done as much for Iowa as I have done for Iowa - Not even close!!! GOP194.7 0:03 / 0:5311.56.4,
2020-10-15,"So many great people mentioned in this article. Thank you!‘Trump was sent from God!’: MAGA country brings the rally to a stricken presidentAn impromptu festival-meets-vigil popped up outside Walter Reed on Sunday, with Trump fans from around the country coming to help their president recover.politico.com5.41.35.4",
2020-10-15,"People are fleeing California. Taxes too high, Crime too high, Brownouts too many, Lockdowns too severe. VOTE FOR TRUMP, WHAT THE HELL DO YOU HAVE TO LOSE!!!5.16.528",
2020-10-15,"Jorge, you’re really tough and really smart. My Great Honor to have your support! UFC fighter Jorge Masvidal backs Trump, claims Biden panders to LatinosMixed martial arts fighter Jorge Masvidal – aka “Gamebred Fighter” – let his fans know just where he stands regarding the 2020 presidential election. He’s backing President Trump instead of Democrat...foxnews.com2.41.36.2",
2020-10-15,"So terrible that Facebook and Twitter took down the story of “Smoking Gun” emails related to Sleepy Joe Biden and his son, Hunter, in the . It is only the beginning for them. There is nothing worse than a corrupt politician. REPEAL SECTION 230!!!Facebook, Twitter make editorial decisions to limit distribution of story claiming to show 'smoking...Facebook and Twitter made the decision to limit the distribution of a news article from the New York Post that claims to show ""smoking gun"" emails related to Democratic presidential nominee Joe Biden...cnbc.com3.17.817.2",
2020-10-15,Will be interviewed by  on   at 10:00 A.M.  Enjoy!7.61.26.5,
2020-10-16,"There is a nasty rumor out there that  of Maine will not be supporting our great United States Supreme Court Nominee. Well, she didn’t support Healthcare or my opening up 5000 square miles of Ocean to Maine, so why should this be any different. Not worth the work!2.13.110.7",
2020-10-16,"Sleepy Joe Biden had a very bad showing last night, despite the fact that  didn’t ask him any questions on his being a “corrupt politician”. Big Tech & Lamestream Media are working hard to hide this corruption!!!1.53.111.9",
2020-10-16,"Steve Scully of  had a very bad week. When his name was announced, I said he would not be appropriate because of conflicts. I was right! Then he said he was hacked, he wasn’t. I was right again! But his biggest mistake was “confiding” in a lowlife loser like the Mooch. Sad!6.82.38.9",
2020-10-16,Very good reviews on last night’s  Town Hall in Miami. Thank you!!!2.72.615.4,
2020-10-16,"Thank you LIBERTARIANS. We are getting it all done, and FAST! VOTE TRUMP!!! Senator Rand Paul  4.21.56.1",
2020-10-16,"Big T was not a reference to me, but rather to Big Tech, which should have been properly pointed out in Twitter’s Fake Trending Section!1.42.912.3",
2020-10-16,"Darrell is great. He has my Complete and Total Endorsement. He will Never let you down. WARRIOR!!!! Darrell IssaUS House candidate, CA-50I ran for Congress for the same reason I enlisted in the Army at age 17 — out a sense of duty to my community.1.69.43.4",
2020-10-16,"Jason wrote a new book. It is fantastic. Order it Now, make Jason - He deserves it!!! Jason ChaffetzSo so true twitter.com/seanonolennon/…1.95.82.6",['#1']
2020-10-16,"Polls numbers are looking very strong. Big crowds, great enthusiasm. Massive RED WAVE coming!!!45.928.9",
2020-10-16,The process has long begun. Happening fast! Concerned Vets1.28.43.2,
2020-10-16,"Ammar is a puppet for Nancy Pelosi and the Radical Left. He spells higher taxes, weak Military and Vet support, and the obliteration of your 2nd Amendment. Vote Darrell Issa! Darrell IssaUS House candidate, CA-50Ammar, you lied to the district when you said that your outrageous conspiracy theory was somehow vindicated by the fact that an outside group is spreading your lie. The group  one of the PACs Nancy Pelosi funnels her money through. Nancy Pelosi Donated 302,650$ to it this year!  2.192.9",
2020-10-16,"Twitter Shuts Down Entire Network To Slow Spread Of Negative Biden News https://babylonbee.com/news/twitter-shuts-down-entire-network-to-slow-spread-of-negative-biden-news… via  Wow, this has never been done in history. This includes his really bad interview last night. Why is Twitter doing this. Bringing more attention to Sleepy Joe & Big TTwitter Shuts Down Entire Network To Slow Spread Of Negative Biden NewsSAN FRANCISCO, CA—In a last-ditch effort to stop negative stories about Joe Biden and his family from spreading, Twitter shut down its entire social network Thursday.After seeing account after...babylonbee.com3.96.510.8",
2020-10-16,"I will be doing a major Fake  Town Hall Forum, live tonight from Miami, at 8:00 P.M. They asked me to do it in place of the Rigged Steve Scully (he is now suspended from  for lying) Debate. I wonder if they’ll treat me as well as Sleepy Joe? They should!2.63.413.6",
2020-10-16,THANK YOU NORTH CAROLINA!8.31.69.8,
2020-10-16,I was right again! Steve Scully just admitted he was lying about his Twitter being hacked. The Debate was Rigged! He was suspended from  indefinitely. The Trump Campaign was not treated fairly by the “Commission”. Did I show good instincts in being the first to know?1.75.921.9,
2020-10-16,Heading to North Carolina soon. Really Big Crowd. We will have a great time!!!1.52.817.7,
2020-10-16,"It was great to be back in North Carolina with thousands of loyal, hardworking American Patriots! This election is a simple choice: If Biden Wins, China Wins. When WE Win, YOU WIN, North Carolina WINS, and America WINS!Team Trump (Text VOTE to 88022) 3.31.14.5",
2020-10-17,"The least effective of our 53 Republican Senators, and a person who truly doesn’t have what it takes to be great, is Little Ben Sasse of Nebraska, a State which I have gladly done so much to help.  was as nice as a RINO can be until he recently won the Republican....1.72.17.7",
2020-10-17,"...Nomination to run for a second term. Then he went back to his rather stupid and obnoxious ways. Must feel he can’t lose to a Dem. Little Ben is a liability to the Republican Party, and an embarrassment to the Great State of Nebraska. Other than that, he’s just a wonderful guy!11.46.2",
2020-10-17,"Getting ready to land in Macon, Georgia. Another giant crowd. See you soon!22.720",
2020-10-17,"Biden made another big mistake. He totally mixed up two Crime Bills. Didn’t have a clue (as usual!). Also, he freely used the term SUPER PREDATOR!!!3.2415.7",
2020-10-18,"She’s always been terrible & unfair, just like most of the Fake News reporters, but I’ll still play the game. The people know! How’s Steve Scully doing? Donald Trump Jr.Yikes! Here we go again  twitter.com/LevineJonathan…5.51.55.2",
2020-10-18,...while sacrificing American blood and treasure in endless foreign wars. Joe Biden is a corrupt politician — and the Biden family is a criminal enterprise. This makes Crooked Hillary Clinton look like amateur hour!13.111.5,
2020-10-18,"The United States shows more CASES than other countries, which the Lamestream Fake News Media pounces on daily, because it TESTS at such a high (and costly) level. No country in the world tests at this level. The more you TEST, the more CASES you will be reporting. Very simple!44.417.3",
2020-10-18,The Democrat Party you once knew — no longer exists!Team Trump (Text VOTE to 88022) 7.62.28,
2020-10-18,"17 days from now, we are going to win the Great State of WISCONSIN, and we are going to win 4 more years in the White House! Early Voting begins on Tuesday in WISCONSIN — so make sure you GET OUT AND VOTE!  Scavino 41.66",['#MAGADan']
2020-10-18,"If you support our Police, if you stand with the HEROES of Law Enforcement, then you must defeat Joe Biden on November 3rd—VOTE !Team Trump (Text VOTE to 88022) 4.71.55.5",['#MAGA']
2020-10-18,"Hunter Biden’s laptop is a disaster for the entire Biden family, but especially for his father, Joe. It is now a proven fact, and cannot be denied, that all of that info is the REAL DEAL. That makes it impossible for “50%, or 10%” Joe, to ever assume the office of the President!4.6927.5",
2020-10-18,"Getting ready to land in Muskegon, Michigan. Another giant crowd. See you soon! .22.213.2",['#MAGA1']
2020-10-18,"Early voting in Nevada is underway! Go to http://Vote.DonaldJTrump.com to get everything you need to cast your VOTE and MAKE AMERICA GREAT AGAIN! Nevada GOPOn the first day of Early Voting we are excited to say that we have made over 3 MILLION voter contacts this cycle in Nevada! Now, it’s time to Get Out The Vote! .61.14.1",['#LeadRight4']
2020-10-18,"....practically nothing. Both Senators became totally unelectable, couldn’t come even close to winning their primaries, and decided to drop out of politics and gracefully “RETIRE”.  could be next, or perhaps the Republicans should find a new and more viable candidate?3.39.83.9",
2020-10-18,"It was GREAT to be back in MICHIGAN with thousands of loyal, hardworking American Patriots — 17 days from now, we are going to win the state of MICHIGAN, and we are going to win 4 more years in the White House!  Scavino 41.56",['#MAGADan']
2020-10-18,SLEEPY JOE BIDEN IS PROPOSING THE BIGGEST TAX HIKE IN OUR COUNTRY’S HISTORY! CAN ANYBODY REALLY VOTE FOR THIS?55.221.2,
2020-10-18,"Sean is a great warrior. His opponent is a Pelosi puppet. Vote for Sean Parnell ASAP. Thanks! Sean ParnellUS House candidate, PA-17Help me put  out to pasture. Donate a Dollar today! ==> https://bit.ly/3e41aW5.6 0:04 / 2:543.81.95.9",['#DollarSeanClub323']
2020-10-18,"GEORGIA! Early voting is underway. Get out and VOTE to MAKE AMERICA GREAT AGAIN! Dan ScavinoMacon, Georgia! ://Vote.DonaldJTrump.com5.72.17.9",['#MAGAhttp']
2020-10-18,"Senator Little Ben Sasse of the Great State of Nebraska seems to be heading down the same inglorious path as former Senators Liddle’ Bob Corker, whose approval rating in Tennessee went from 55% to 4%, & Jeff “the Flake” Flake, whose approval rating in Arizona went from 56% to....7.31.65.9",
2020-10-18,"Joe Biden is the living embodiment of the corrupt political class that enriched itself while draining the economic life and soul from our Country. For the last 47 years, Joe Biden shipped away your jobs, shut down your factories, threw open your borders, and ravaged our cities...1.95.618.1",
2020-10-19,"Big show tonight on !  will be exposing Joe Biden’s Corruption at 8:00pmE — and of course, don’t miss  with  at 9:00pmE!12.59",
2020-10-19,"Very proud of the , my former “hometown newspaper”. They have said and shown what everyone knows about Sleepy Joe Biden. He is a CORRUPT POLITICIAN!!!1.94.817",
2020-10-19,"Not my Wall, which will soon be finished (and Mexico will pay for the Wall!). Totally unrelated, but I think Steve will be just fine. By the way, is this the same job hopping Tim O’Brien that headed Mini Mike Bloomberg’s humiliating 2 Billion Dollar Presidential run? Debate prep! Tim O'Brien“When he was fired, he not only lost his job, he lost his mind.” - Donald Trump on Steve Bannon, 2018. Since then, federal authorities have filed fraud charges against Bannon for a bogus fundraising scheme for Trump’s southern border wall.Only the best people. twitter.com/WarRoomPandemi…1.51.86.1",
2020-10-19,Corrupt politician Joe Biden makes Crooked Hillary look like an amateur!4.8732.3,
2020-10-19,Watch the  on  at 10:00 P.M. He will importantly be talking about the corruption of Joe Biden.  and Larry Kudlow were great tonight!1.62.510.2,
2020-10-19,"THANK YOU Newport Beach, California! Now on my way to Carson City, Nevada. Another big crowd, see you soon!  Scavino 1.14.316",['#MAGADan']
2020-10-19,"Joe Biden is a corrupt politician, and everybody knows it. Now you have the proof, perhaps like never was had before on a major politician. Laptop plus. This is the second biggest political scandal in our history!4.17.124.8",
2020-10-20,"To the great people of New York, California, and Illinois, your states are way too highly taxed, big crime, people fleeing, and just about every other problem you can have. VOTE TRUMP, I will turn them around for you, FAST!5.57.128.2",
2020-10-20,"“Stock Markets will hit new highs if President Trump wins.  Tremendous growth like never before. If Biden wins, it’s strangulation. Not good.” 2.22.911.8",
2020-10-20,Will be interviewed on  at 8:00 A.M. Enjoy!1.71.611.5,
2020-10-20,"THANK YOU ARIZONA! Together, we are going to MAKE AMERICA GREAT AGAIN! http://Vote.DonaldJTrump.com0:08164.5 12.510.2",
2020-10-20,"WOW! Thank you ARIZONA! Departing Nevada now, and will see you all soon. Together, we are going to MAKE AMERICA GREAT AGAIN! http://Vote.DonaldJTrump.com186.5 0:02 / 0:5912.810",
2020-10-20,"Dr.Tony Fauci says we don’t allow him to do television, and yet I saw him last night on , and he seems to get more airtime than anybody since the late, great, Bob Hope. All I ask of Tony is that he make better decisions. He said “no masks & let China in”. Also, Bad arm!2.73.712.8",
2020-10-20,  There has never been a time in either of my two Campaigns when I felt we had a stronger chance of winning than we do right now. Early voting reports look far stronger than originally anticipated. Every RALLY is BOFFO.  & team are doing a fantastic job....61.35.2,
2020-10-20,"GREAT news! New government of Sudan, which is making great progress, agreed to pay $335 MILLION to U.S. terror victims and families. Once deposited, I will lift Sudan from the State Sponsors of Terrorism list. At long last, JUSTICE for the American people and BIG step for Sudan!27.325.4",
2020-10-20,"Governor Cuomo has shown tremendously poor leadership skills in running N.Y. Bad time for him to be writing and promoting a book, especially since he has done such a poor job with Covid and Crime. So many unnecessary deaths. The City & State have sunk to historic lows...1.63.212",
2020-10-20,"...P.S. Tony should stop wearing the Washington Nationals’ Mask for two reasons. Number one, it is not up to the high standards that he should be exposing. Number two, it keeps reminding me that Tony threw out perhaps the worst first pitch in the history of Baseball!2.32.38.8",
